session_id,customer_id,start_dttm,finish_dttm,device_name
4202,3287460,2021-10-17 01:56:30,2021-10-17 21:04:29,iOS
4203,5893207,2021-08-11 20:15:55,2021-08-12 18:08:45,Android
4204,3164033,2020-08-06 23:39:31,2020-08-07 02:08:31,Windows
4205,1436524,2022-09-09 18:32:42,2022-09-09 20:17:48,MacOS
4206,2250569,2022-12-31 15:41:58,2023-01-01 00:12:23,iOS
4207,9481903,2020-03-11 08:16:14,2020-03-11 10:44:17,Ubuntu
4208,2407002,2020-06-07 09:22:58,2020-06-07 21:35:52,Windows
4209,7321157,2020-05-14 15:16:19,2020-05-15 14:28:24,MacOS
4210,9871721,2022-02-09 16:08:49,2022-02-10 18:39:52,Android
4211,2740696,2020-11-29 01:47:15,2020-11-30 05:45:10,MacOS
4212,4773017,2023-03-26 06:02:13,2023-03-27 10:17:04,Ubuntu
4213,1559089,2020-08-24 17:54:27,2020-08-24 18:58:16,Windows
4214,1082513,2022-10-14 13:22:45,2022-10-15 02:49:13,MacOS
4215,8175869,2021-03-09 20:36:47,2021-03-10 16:37:56,MacOS
4216,7946810,2022-01-27 23:21:35,2022-01-29 04:20:45,iOS
4217,6517519,2022-01-26 07:14:37,2022-01-26 14:57:25,Android
4218,553536,2021-08-02 22:28:07,2021-08-03 20:22:40,Android
4219,4947863,2021-07-03 23:04:04,2021-07-04 17:32:06,Windows
4220,4906435,2021-12-20 04:56:58,2021-12-21 16:23:36,iOS
4221,6408200,2022-01-08 22:30:06,2022-01-10 09:33:57,Android
4222,2491745,2021-03-12 14:54:53,2021-03-14 02:53:54,MacOS
4223,8929248,2020-05-03 16:13:09,2020-05-04 07:48:38,Windows
4224,1291926,2020-09-29 00:40:24,2020-09-29 12:10:42,Windows
4225,8542490,2021-06-22 15:50:19,2021-06-22 21:06:30,Windows
4226,1825752,2023-02-06 02:29:55,2023-02-06 10:09:21,Ubuntu
4227,3286151,2021-12-31 02:08:12,2022-01-01 03:42:32,Ubuntu
4228,3269950,,,iOS
4229,2546847,2021-11-07 14:13:47,2021-11-08 22:41:43,Windows
4230,8686227,2022-09-16 13:51:05,2022-09-16 18:17:19,MacOS
4231,4947863,2021-07-03 02:06:06,2021-07-03 18:42:34,Ubuntu
4232,8760454,2020-03-17 10:35:40,2020-03-18 03:32:10,iOS
4233,4470621,2022-05-03 17:18:07,2022-05-03 19:18:57,Android
4234,3318448,2021-06-22 18:30:37,2021-06-24 00:36:53,Android
4235,7751030,2022-05-20 03:46:09,2022-05-21 13:41:21,Android
4236,6239636,2022-04-17 05:07:46,2022-04-18 01:05:11,MacOS
4237,45933,2022-12-16 16:27:06,2022-12-16 23:35:23,Windows
4238,4438991,2021-02-01 08:33:32,2021-02-01 23:15:50,iOS
4239,7528079,2022-08-16 05:26:34,2022-08-16 14:36:17,iOS
4240,3363037,2020-12-27 07:56:20,2020-12-28 16:06:02,Ubuntu
4241,9785684,2023-03-11 04:07:45,2023-03-12 10:18:57,MacOS
4242,6520695,2023-04-28 18:36:44,2023-04-29 19:50:27,Android
4243,8317488,2021-09-20 02:46:41,2021-09-20 23:10:27,MacOS
4244,5178045,2021-05-01 11:47:58,2021-05-02 03:15:13,Android
4245,6971132,2021-01-05 15:15:42,2021-01-07 02:42:50,Ubuntu
4246,8979408,2020-04-12 21:44:56,2020-04-14 06:50:21,MacOS
4247,8919009,2020-08-08 03:39:10,2020-08-09 13:13:32,iOS
4248,9599952,2021-02-14 09:54:41,2021-02-14 19:01:35,Android
4249,2365208,2020-08-12 09:10:57,2020-08-13 18:44:52,iOS
4250,1338867,2021-07-04 20:44:20,2021-07-05 17:41:23,Android
4251,8647292,2020-12-27 23:15:56,2020-12-28 06:37:36,iOS
4252,1322312,2020-06-16 18:20:51,2020-06-18 02:14:21,Ubuntu
4253,9399964,2021-09-07 23:35:37,2021-09-08 04:26:33,MacOS
4254,2130937,2021-03-04 08:07:58,2021-03-04 22:27:13,Ubuntu
4255,8860090,2022-11-02 10:45:27,2022-11-03 00:13:19,iOS
4256,8112662,2022-07-08 15:47:21,2022-07-09 08:08:40,Ubuntu
4257,6811586,2022-11-07 18:14:52,2022-11-08 03:28:40,iOS
4258,8793286,2023-03-07 20:30:54,2023-03-08 16:17:14,Ubuntu
4259,6109375,2022-10-29 17:34:05,2022-10-30 02:49:37,MacOS
4260,9849164,2021-05-26 06:46:55,2021-05-26 18:03:58,Windows
4261,2840310,2020-10-11 09:53:06,2020-10-11 18:13:36,MacOS
4262,953082,2020-02-11 17:56:20,2020-02-13 01:11:06,Ubuntu
4263,9863167,2020-10-13 02:29:14,2020-10-13 16:40:38,iOS
4264,4244509,2021-04-27 23:30:10,2021-04-29 10:46:40,Ubuntu
4265,2491745,2021-03-12 23:38:34,2021-03-14 01:30:09,Android
4266,9058381,2020-05-01 21:08:36,2020-05-01 22:57:53,Windows
4267,1757142,2021-03-25 18:14:34,2021-03-27 05:09:49,Ubuntu
4268,2903945,2021-04-15 20:06:10,2021-04-15 22:51:41,Windows
4269,4180347,2022-10-20 22:06:38,2022-10-22 01:36:08,MacOS
4270,9986695,,,MacOS
4271,3187735,2021-04-06 15:48:17,2021-04-06 21:21:24,Ubuntu
4272,4659372,2022-01-21 23:38:44,2022-01-23 06:03:13,Windows
4273,2627864,2021-12-10 00:21:06,2021-12-11 03:56:05,MacOS
4274,4061505,2020-03-29 20:28:07,2020-03-31 02:35:38,Android
4275,9767097,2022-10-23 14:48:25,2022-10-23 21:04:23,iOS
4276,4244509,2021-04-27 11:24:15,2021-04-28 12:37:44,Ubuntu
4277,2466608,2022-08-27 10:01:55,2022-08-27 23:25:42,Ubuntu
4278,455715,2020-12-03 22:05:57,2020-12-05 04:11:21,Android
4279,7000636,2022-11-14 03:28:20,2022-11-14 10:12:00,iOS
4280,1220217,2020-10-17 02:54:38,2020-10-17 17:07:40,MacOS
4281,2080808,2020-01-23 20:13:04,2020-01-24 00:48:15,MacOS
4282,4334962,2023-04-18 02:22:25,2023-04-18 08:42:00,iOS
4283,7862603,2023-02-22 10:26:35,2023-02-22 16:03:25,MacOS
4284,3348290,2022-04-27 10:25:00,2022-04-27 23:12:08,MacOS
4285,4617094,2021-09-12 08:29:15,2021-09-13 01:34:02,Android
4286,9858259,2021-05-08 08:58:51,2021-05-09 17:36:24,iOS
4287,3164033,2020-08-06 20:23:40,2020-08-07 05:44:56,MacOS
4288,9498683,2020-12-11 17:30:16,2020-12-12 13:36:06,Ubuntu
4289,2551848,2021-03-07 00:15:05,2021-03-07 13:08:35,Windows
4290,6515059,2020-03-09 19:29:29,2020-03-11 05:14:50,iOS
4291,7000636,2022-11-14 20:47:33,2022-11-15 07:19:58,MacOS
4292,5031080,2020-12-12 21:58:50,2020-12-13 00:05:52,Android
4293,1806908,2022-07-28 17:18:13,2022-07-28 20:19:35,iOS
4294,4947863,2021-07-03 10:18:54,2021-07-04 15:28:46,iOS
4295,3744940,2022-04-19 22:44:54,2022-04-20 01:20:44,Android
4296,7728365,2022-02-14 07:29:22,2022-02-15 02:35:31,Android
4297,3453181,2021-09-11 10:51:21,2021-09-12 05:43:03,Android
4298,4641043,2020-03-21 10:13:00,2020-03-22 08:42:06,iOS
4299,9863167,2020-10-13 15:25:13,2020-10-14 20:45:16,MacOS
4300,7757457,2022-02-03 11:33:17,2022-02-04 07:42:46,Ubuntu
4301,517697,2020-10-28 06:22:50,2020-10-28 19:24:05,Ubuntu
4302,6680279,2021-05-02 22:07:52,2021-05-04 09:47:44,Ubuntu
4303,8112662,2022-07-08 22:15:20,2022-07-09 12:37:25,Ubuntu
4304,7174299,2023-02-06 14:35:09,2023-02-07 15:10:35,MacOS
4305,9399964,2021-09-07 12:49:28,2021-09-07 14:54:34,MacOS
4306,7760533,2021-07-27 07:39:56,2021-07-28 18:00:53,iOS
4307,105077,2022-04-18 08:35:07,2022-04-19 06:44:21,Windows
4308,1233520,2022-07-23 03:19:51,2022-07-24 00:48:05,Android
4309,4189625,2023-03-14 10:18:20,2023-03-15 07:48:45,iOS
4310,1432858,2022-09-06 10:05:00,2022-09-06 17:47:13,iOS
4311,4814995,2020-05-20 23:03:51,2020-05-22 02:32:02,iOS
4312,3881923,2021-10-23 00:33:01,2021-10-24 04:36:40,Windows
4313,8903079,2020-10-10 14:53:56,2020-10-11 01:34:26,MacOS
4314,2227895,2020-04-04 08:25:13,2020-04-04 14:54:25,Ubuntu
4315,7141004,2020-01-31 03:13:02,2020-02-01 13:00:01,Android
4316,45933,2022-12-16 21:23:19,2022-12-17 02:45:50,Windows
4317,6109375,2022-10-29 22:54:04,2022-10-30 00:07:47,iOS
4318,5348771,2021-01-08 12:40:12,2021-01-09 12:14:49,MacOS
4319,1322312,2020-06-16 01:06:49,2020-06-16 08:36:08,MacOS
4320,7830975,2023-03-14 15:27:22,2023-03-16 00:28:53,iOS
4321,1278173,2023-04-05 03:46:26,2023-04-05 18:12:10,MacOS
4322,7964933,2021-04-27 05:32:22,2021-04-28 05:01:35,Windows
4323,9399964,2021-09-07 13:28:11,2021-09-09 00:00:04,Android
4324,2893413,2020-04-05 10:48:11,2020-04-05 17:38:24,Ubuntu
4325,9603222,2021-10-12 16:05:08,2021-10-13 20:50:57,MacOS
4326,5355222,2022-01-27 07:17:22,2022-01-28 04:01:51,Ubuntu
4327,9970004,2022-09-25 06:34:59,2022-09-26 17:27:59,Windows
4328,436078,2022-09-26 04:27:59,2022-09-27 15:54:24,iOS
4329,6358354,2021-07-05 23:46:49,2021-07-06 04:46:03,iOS
4330,4534342,2020-02-10 05:59:09,2020-02-10 21:28:02,MacOS
4331,263450,2021-03-26 06:01:50,2021-03-27 01:01:47,MacOS
4332,3508936,2022-06-13 02:40:26,2022-06-13 03:06:41,MacOS
4333,8475573,2021-09-20 13:05:58,2021-09-21 11:27:26,Ubuntu
4334,8860090,2022-11-02 09:54:44,2022-11-03 21:02:58,Android
4335,8731299,2022-06-09 04:45:09,2022-06-10 08:51:11,Android
4336,3210571,2022-07-03 14:32:14,2022-07-03 22:05:46,Windows
4337,9849164,2021-05-26 18:52:41,2021-05-28 02:02:53,iOS
4338,7244925,2022-07-20 21:32:32,2022-07-22 08:20:09,iOS
4339,6350976,2021-09-17 02:12:53,2021-09-17 12:52:16,Android
4340,9450891,2022-01-14 16:32:55,2022-01-16 04:10:41,Ubuntu
4341,5908034,2022-01-13 14:24:18,2022-01-14 21:11:13,Ubuntu
4342,8987261,2023-04-22 19:49:34,2023-04-23 06:56:01,Windows
4343,2039915,2020-03-09 21:11:53,2020-03-09 21:25:38,Ubuntu
4344,3210571,2022-07-03 06:15:26,2022-07-04 07:49:49,MacOS
4345,5980316,2022-03-06 04:00:29,2022-03-07 08:56:28,MacOS
4346,4557282,2021-04-13 05:07:05,2021-04-13 13:23:19,Ubuntu
4347,8987261,2023-04-22 22:49:59,2023-04-23 20:25:15,iOS
4348,3320816,2020-01-21 01:44:03,2020-01-22 07:20:51,iOS
4349,404164,2020-08-26 10:16:06,2020-08-27 03:36:15,Windows
4350,9525027,2022-10-21 05:34:00,2022-10-21 21:00:08,Android
4351,1322312,2020-06-16 18:49:25,2020-06-17 13:25:07,Android
4352,258432,2020-05-19 12:07:34,2020-05-20 18:21:24,iOS
4353,7803392,2020-01-24 01:49:32,2020-01-24 03:14:20,Ubuntu
4354,816871,2021-04-01 08:14:51,2021-04-01 23:08:26,Windows
4355,6286907,2023-04-16 16:45:03,2023-04-17 15:03:28,Ubuntu
4356,7000636,2022-11-14 07:41:43,2022-11-15 01:47:53,Ubuntu
4357,6803453,2020-06-07 12:48:37,2020-06-07 20:46:56,Android
4358,6022622,2023-03-13 10:17:50,2023-03-14 07:33:48,Windows
4359,161844,2022-02-07 22:27:30,2022-02-08 23:27:01,Windows
4360,449278,2022-12-01 14:24:21,2022-12-02 12:39:01,Android
4361,1768745,2020-08-09 06:06:37,2020-08-10 03:07:42,Android
4362,7586335,2021-11-26 00:47:07,2021-11-27 01:03:49,iOS
4363,6319082,2021-09-06 20:53:17,2021-09-07 16:41:39,Windows
4364,1156414,2022-02-15 05:47:43,2022-02-16 02:50:12,Windows
4365,8343389,2020-12-12 06:49:40,2020-12-12 12:51:44,Ubuntu
4366,2841676,2023-02-24 02:20:12,2023-02-24 17:31:30,Ubuntu
4367,9622792,2021-09-22 14:12:24,2021-09-23 03:02:24,iOS
4368,4773017,2023-03-26 19:50:27,2023-03-27 00:45:21,MacOS
4369,5875923,2022-03-26 22:14:47,2022-03-28 05:36:57,Ubuntu
4370,1939578,2020-08-01 22:14:09,2020-08-02 16:27:57,iOS
4371,7760533,2021-07-27 00:03:46,2021-07-28 09:03:18,MacOS
4372,7352391,2020-11-17 18:36:52,2020-11-17 22:36:36,MacOS
4373,8731299,2022-06-09 09:38:04,2022-06-09 19:33:13,MacOS
4374,6680512,2021-12-03 01:55:43,2021-12-04 01:00:49,Android
4375,5893207,2021-08-11 20:19:17,2021-08-11 22:06:37,Ubuntu
4376,6408200,2022-01-08 05:15:02,2022-01-08 11:54:14,Windows
4377,5635923,2022-07-24 20:26:13,2022-07-24 23:29:31,Windows
4378,3320234,2020-12-18 17:12:44,2020-12-19 02:16:44,iOS
4379,4951223,2021-12-06 08:36:48,2021-12-07 09:15:55,MacOS
4380,2181414,2021-06-06 00:47:05,2021-06-06 10:00:28,MacOS
4381,4451659,2022-07-14 12:02:46,2022-07-15 04:23:52,Windows
4382,1918693,2021-08-20 00:01:57,2021-08-20 18:13:36,Android
4383,5907832,2020-08-10 15:04:58,2020-08-10 21:51:02,Ubuntu
4384,9685194,2022-02-06 07:19:18,2022-02-07 19:08:27,iOS
4385,1338867,2021-07-04 06:56:40,2021-07-05 10:50:00,iOS
4386,2522296,2023-02-10 18:40:39,2023-02-11 18:42:03,Ubuntu
4387,3704618,2020-10-03 23:02:48,2020-10-04 11:01:29,Android
4388,5981398,2020-03-13 11:13:33,2020-03-13 18:13:27,Android
4389,3896308,2022-07-04 13:42:50,2022-07-06 01:21:45,Ubuntu
4390,4812339,2022-10-24 16:36:58,2022-10-26 04:11:41,iOS
4391,9266330,2022-07-02 17:30:13,2022-07-03 04:13:38,Windows
4392,4161982,2022-02-11 12:55:23,2022-02-12 16:05:59,Ubuntu
4393,4814995,2020-05-20 20:19:13,2020-05-21 11:13:51,Ubuntu
4394,6510939,2021-06-02 20:52:53,2021-06-04 02:56:17,iOS
4395,6239636,2022-04-17 19:35:16,2022-04-18 13:51:19,Windows
4396,4536683,2022-05-29 18:08:32,2022-05-30 04:28:41,Android
4397,4947863,2021-07-03 19:44:58,2021-07-04 13:54:46,iOS
4398,4378452,2021-12-22 01:33:55,2021-12-23 13:29:24,iOS
4399,3863105,2020-07-10 14:19:23,2020-07-11 04:51:14,Windows
4400,4966258,2020-01-24 18:12:55,2020-01-25 06:06:51,Ubuntu
4401,2466608,2022-08-27 21:45:42,2022-08-28 18:00:37,MacOS
4402,1334341,2022-03-12 11:56:19,2022-03-13 13:30:00,Windows
4403,4398096,2020-12-07 10:02:43,2020-12-08 10:18:17,Android
4404,9603222,2021-10-12 03:11:21,2021-10-12 07:19:12,Windows
4405,207098,2020-03-27 12:03:30,2020-03-27 18:46:07,Android
4406,1587527,2023-02-19 07:49:48,2023-02-19 22:11:14,iOS
4407,2130937,2021-03-04 04:29:01,2021-03-04 20:44:22,iOS
4408,4494818,2020-10-16 16:49:38,2020-10-16 18:47:23,Android
4409,1678715,2021-07-11 09:07:52,2021-07-12 18:19:43,MacOS
4410,3340564,2022-08-25 14:58:13,2022-08-25 20:38:28,MacOS
4411,1928249,2020-10-11 03:05:18,2020-10-12 08:40:26,iOS
4412,6370195,2020-01-14 23:08:21,2020-01-14 23:30:31,Ubuntu
4413,1759350,2020-06-05 23:26:41,2020-06-06 18:39:47,Windows
4414,4687080,2021-05-07 12:05:23,2021-05-08 02:31:10,Android
4415,6086732,2022-07-29 02:26:32,2022-07-29 08:32:07,Android
4416,3699199,2021-12-13 21:08:54,2021-12-14 08:57:05,Android
4417,6739793,2023-04-19 04:38:47,2023-04-19 14:13:06,Ubuntu
4418,5955589,2022-06-12 05:30:11,2022-06-12 09:03:04,Windows
4419,5955589,2022-06-12 08:23:54,2022-06-13 11:44:26,MacOS
4420,4565766,2022-09-27 15:47:15,2022-09-27 22:51:24,MacOS
4421,3863105,2020-07-10 18:11:46,2020-07-11 09:05:58,Windows
4422,6550808,2021-10-16 03:11:10,2021-10-16 19:52:59,Ubuntu
4423,7946810,2022-01-27 02:03:40,2022-01-27 15:44:08,MacOS
4424,6766988,2022-02-26 08:37:43,2022-02-27 10:56:45,MacOS
4425,3669675,2020-11-13 15:29:01,2020-11-14 12:56:35,Android
4426,8172912,2022-08-27 23:45:56,2022-08-29 08:05:42,Windows
4427,3602877,2021-11-15 14:21:53,2021-11-16 22:43:06,MacOS
4428,7253873,2022-09-08 22:15:34,2022-09-09 14:34:25,MacOS
4429,9955675,2020-06-06 17:38:31,2020-06-08 03:16:58,iOS
4430,9481903,2020-03-11 16:26:10,2020-03-12 06:00:47,iOS
4431,9859117,2020-12-30 12:42:11,2020-12-30 14:56:05,Ubuntu
4432,5025416,2020-04-13 05:38:29,2020-04-13 06:02:26,MacOS
4433,8929248,2020-05-03 20:05:37,2020-05-04 10:28:01,iOS
4434,4378452,2021-12-22 13:08:44,2021-12-23 16:01:05,MacOS
4435,1947571,2023-04-19 07:46:08,2023-04-20 11:36:32,Android
4436,5893207,2021-08-11 06:51:07,2021-08-11 18:17:49,MacOS
4437,5907832,2020-08-10 16:19:35,2020-08-11 18:41:55,iOS
4438,6858906,2022-09-12 05:31:52,2022-09-13 08:34:52,Android
4439,7146160,2021-05-21 14:20:39,2021-05-22 02:09:53,iOS
4440,2080808,2020-01-23 08:28:23,2020-01-24 19:19:16,iOS
4441,2181414,2021-06-06 02:08:47,2021-06-07 01:12:00,Ubuntu
4442,1034078,2022-04-25 14:44:48,2022-04-26 23:06:42,Windows
4443,8852823,2021-05-09 11:03:21,2021-05-10 01:58:53,Android
4444,7321157,2020-05-14 13:13:55,2020-05-15 03:00:09,MacOS
4445,3508936,2022-06-13 02:32:58,2022-06-13 08:44:07,Android
4446,2576384,2021-09-26 10:02:02,2021-09-27 13:17:00,MacOS
4447,4773017,2023-03-26 17:28:27,2023-03-28 01:46:17,Android
4448,4909710,2020-01-07 18:00:57,2020-01-09 00:29:43,Android
4449,4964488,2021-12-06 11:03:14,2021-12-07 16:28:41,Windows
4450,8860090,2022-11-02 21:40:14,2022-11-03 18:54:02,iOS
4451,3881923,2021-10-23 09:27:34,2021-10-23 11:14:16,Windows
4452,2039915,2020-03-09 08:12:23,2020-03-09 12:01:59,MacOS
4453,2522296,2023-02-10 19:40:37,2023-02-11 06:09:48,Windows
4454,5605913,2021-06-08 16:16:39,2021-06-09 22:04:41,Android
4455,1917173,2023-02-26 08:28:38,2023-02-26 18:11:46,iOS
4456,7760533,2021-07-27 20:01:23,2021-07-28 09:35:11,Windows
4457,4738182,2021-12-30 13:35:53,2021-12-31 22:01:28,Windows
4458,4812043,2022-05-24 03:15:13,2022-05-25 11:55:46,MacOS
4459,3237649,2021-01-30 02:49:57,2021-01-30 19:19:50,iOS
4460,5755341,2022-04-24 15:17:47,2022-04-25 00:19:05,Windows
4461,6510939,2021-06-02 04:01:55,2021-06-02 17:26:44,Ubuntu
4462,9404247,2021-08-19 18:02:03,2021-08-20 17:17:30,iOS
4463,4906435,2021-12-20 21:09:08,2021-12-22 08:33:49,Windows
4464,1825752,2023-02-06 04:39:01,2023-02-07 08:27:14,iOS
4465,7601333,2020-02-27 02:40:22,2020-02-27 11:14:54,iOS
4466,6239636,2022-04-17 22:23:48,2022-04-18 14:33:50,iOS
4467,3097030,2023-02-12 08:30:38,2023-02-12 23:37:47,Windows
4468,8860090,2022-11-02 18:07:43,2022-11-03 08:25:17,Android
4469,3223560,2022-02-01 07:29:09,2022-02-02 05:08:41,Windows
4470,6515059,2020-03-09 04:37:05,2020-03-10 10:00:57,Windows
4471,9859117,2020-12-30 19:45:25,2020-12-30 22:18:00,Windows
4472,2627864,2021-12-10 18:31:29,2021-12-11 17:33:09,iOS
4473,1233520,2022-07-23 12:04:35,2022-07-24 00:49:11,iOS
4474,9498683,2020-12-11 10:10:59,2020-12-12 13:55:59,Windows
4475,5186556,2020-12-17 22:12:42,2020-12-19 04:00:42,iOS
4476,5511796,2020-12-21 21:25:39,2020-12-22 09:55:17,Ubuntu
4477,7528079,2022-08-16 22:33:35,2022-08-18 02:49:27,Android
4478,9420024,2022-04-30 12:01:51,2022-04-30 23:54:43,MacOS
4479,2733795,2022-07-12 22:43:24,2022-07-13 00:54:16,iOS
4480,9963256,2020-11-02 23:06:24,2020-11-03 12:54:03,iOS
4481,7431085,2020-08-26 05:40:35,2020-08-27 13:06:10,iOS
4482,9090105,2021-04-28 22:24:48,2021-04-29 13:53:19,MacOS
4483,9941395,2021-01-14 12:14:45,2021-01-15 21:22:01,Windows
4484,8860090,2022-11-02 19:26:35,2022-11-04 05:15:13,Ubuntu
4485,3656851,2020-05-07 02:56:47,2020-05-07 16:21:14,iOS
4486,4147806,2021-10-28 10:13:44,2021-10-28 15:36:48,Android
4487,5955822,2022-07-22 11:20:45,2022-07-23 03:25:49,Windows
4488,5199655,2020-03-19 20:53:06,2020-03-20 22:15:59,Windows
4489,436078,2022-09-26 11:21:30,2022-09-26 21:40:42,Android
4490,7299432,2021-09-20 18:13:29,2021-09-21 22:57:06,Android
4491,4536632,2020-04-29 01:52:38,2020-04-29 04:16:11,MacOS
4492,4659372,2022-01-21 20:01:39,2022-01-22 13:53:20,Ubuntu
4493,7349502,2023-03-21 07:40:29,2023-03-21 18:50:14,Windows
4494,9090105,2021-04-28 18:19:49,2021-04-29 06:56:00,Windows
4495,8966871,2022-02-04 10:23:23,2022-02-05 03:30:41,Ubuntu
4496,2627864,2021-12-10 21:16:18,2021-12-10 21:29:09,MacOS
4497,7382995,2020-08-03 18:07:04,2020-08-04 04:03:27,iOS
4498,4244509,2021-04-27 01:49:50,2021-04-27 05:34:08,Android
4499,263450,2021-03-26 13:04:31,2021-03-27 02:09:08,Windows
4500,2516946,2022-03-23 19:06:53,2022-03-23 20:32:48,Android
4501,4909710,2020-01-07 19:36:23,2020-01-08 23:29:01,Ubuntu
4502,8940788,2020-07-22 09:03:40,2020-07-22 09:09:08,Ubuntu
4503,6971132,2021-01-05 12:59:52,2021-01-07 00:01:22,Ubuntu
4504,8591362,2020-12-22 00:22:28,2020-12-23 00:00:06,Ubuntu
4505,9589575,2023-04-21 21:05:26,2023-04-22 14:49:20,Windows
4506,4713578,2020-09-06 21:22:04,2020-09-07 12:59:22,iOS
4507,3223560,2022-02-01 18:55:30,2022-02-02 22:56:54,Windows
4508,4536632,2020-04-29 00:26:02,2020-04-30 10:33:11,MacOS
4509,3237649,2021-01-30 01:33:43,2021-01-31 02:25:26,iOS
4510,8264228,2022-03-08 12:39:29,2022-03-08 19:33:38,iOS
4511,581451,2021-02-28 21:24:04,2021-03-01 18:49:32,Android
4512,5932958,2021-06-09 09:10:24,2021-06-09 10:21:51,Ubuntu
4513,9963256,2020-11-02 18:06:16,2020-11-03 11:23:21,Android
4514,7321157,2020-05-14 10:23:20,2020-05-15 08:16:41,iOS
4515,1097897,2022-06-03 09:07:05,2022-06-03 15:04:49,MacOS
4516,4037291,2021-04-02 00:13:41,2021-04-03 04:51:40,Ubuntu
4517,2523079,2022-04-23 03:39:08,2022-04-23 08:42:50,MacOS
4518,4451659,2022-07-14 10:22:11,2022-07-15 00:26:16,MacOS
4519,207098,2020-03-27 07:07:08,2020-03-27 18:08:40,Ubuntu
4520,3320234,2020-12-18 21:32:20,2020-12-19 23:33:34,Android
4521,271207,2021-08-08 19:51:04,2021-08-10 01:59:51,MacOS
4522,4470621,2022-05-03 11:12:58,2022-05-03 15:00:57,Windows
4523,4617094,2021-09-12 14:19:46,2021-09-12 14:35:58,Ubuntu
4524,8042250,2020-09-12 12:24:36,2020-09-12 14:46:04,Android
4525,4536632,2020-04-29 11:48:14,2020-04-29 17:16:48,Ubuntu
4526,8042250,2020-09-12 13:50:45,2020-09-12 15:54:03,MacOS
4527,5955589,2022-06-12 16:42:07,2022-06-13 10:51:56,Ubuntu
4528,6371316,2020-08-25 09:21:21,2020-08-26 15:55:13,MacOS
4529,1825752,2023-02-06 19:26:54,2023-02-07 05:02:50,iOS
4530,2546847,2021-11-07 20:28:59,2021-11-08 08:13:41,Android
4531,4808420,2020-04-19 18:30:50,2020-04-20 18:31:32,Windows
4532,3277864,2020-05-12 23:19:43,2020-05-13 11:30:12,MacOS
4533,3269950,,,Android
4534,9171069,2023-01-13 16:26:45,2023-01-14 13:02:04,iOS
4535,953082,2020-02-11 13:20:35,2020-02-13 00:40:38,Android
4536,8175869,2021-03-09 22:06:22,2021-03-11 03:21:12,MacOS
4537,1788676,2021-12-23 00:25:29,2021-12-23 21:22:21,Windows
4538,4451659,2022-07-14 17:31:13,2022-07-14 18:43:53,iOS
4539,7864358,2020-01-25 09:29:46,2020-01-25 17:36:03,MacOS
4540,323076,2022-08-08 22:15:39,2022-08-10 01:37:39,MacOS
4541,2039915,2020-03-09 16:55:36,2020-03-10 14:39:32,Ubuntu
4542,4090948,2022-07-21 17:48:32,2022-07-22 03:57:03,Ubuntu
4543,8513493,2022-06-27 06:09:43,2022-06-27 08:40:05,Android
4544,2239595,2023-01-19 22:48:12,2023-01-20 04:19:31,Android
4545,8016267,2023-02-19 13:30:17,2023-02-20 19:37:46,Ubuntu
4546,9589575,2023-04-21 08:47:47,2023-04-22 04:07:04,iOS
4547,3933211,2021-07-11 00:37:44,2021-07-12 08:27:49,MacOS
4548,2863917,2020-10-19 02:28:00,2020-10-19 16:56:21,Windows
4549,6239636,2022-04-17 04:57:17,2022-04-18 06:08:08,MacOS
4550,327660,2021-02-25 02:40:33,2021-02-26 01:05:02,Android
4551,5937818,2020-07-26 00:07:57,2020-07-26 08:22:20,Windows
4552,2839353,2020-08-30 13:10:44,2020-08-31 06:33:44,MacOS
4553,8765352,2021-06-12 20:01:11,2021-06-13 05:14:00,Windows
4554,1220217,2020-10-17 14:03:20,2020-10-17 22:36:19,Ubuntu
4555,7146160,2021-05-21 12:36:50,2021-05-22 02:17:24,Ubuntu
4556,7431664,2022-08-20 04:32:26,2022-08-21 03:30:55,MacOS
4557,3704618,2020-10-03 20:55:11,2020-10-04 02:44:45,Android
4558,9871721,2022-02-09 08:24:43,2022-02-09 22:37:22,Android
4559,2769270,2020-12-05 05:28:03,2020-12-06 14:24:12,iOS
4560,563853,2020-07-10 07:00:41,2020-07-11 14:19:08,MacOS
4561,2102900,2020-05-25 09:20:42,2020-05-25 15:50:38,Windows
4562,8283210,2020-10-13 13:27:12,2020-10-14 22:10:25,iOS
4563,3352639,2023-02-14 00:11:24,2023-02-14 22:14:00,iOS
4564,8334540,2021-01-14 09:39:35,2021-01-15 15:03:08,Windows
4565,8283210,2020-10-13 03:57:10,2020-10-14 07:25:22,MacOS
4566,2912609,2020-05-11 00:04:57,2020-05-11 09:13:21,Android
4567,7586335,2021-11-26 00:49:34,2021-11-26 19:24:09,MacOS
4568,5665531,2022-03-16 07:47:48,2022-03-17 15:53:18,Android
4569,9785684,2023-03-11 18:46:55,2023-03-11 22:05:35,iOS
4570,3164033,2020-08-06 22:31:00,2020-08-07 03:42:58,Android
4571,2627864,2021-12-10 22:40:47,2021-12-11 06:17:43,Windows
4572,7522060,2021-05-02 08:00:17,2021-05-03 05:18:05,MacOS
4573,9358854,2021-08-18 22:15:35,2021-08-19 14:29:13,MacOS
4574,4429780,2023-03-23 08:29:24,2023-03-24 20:18:42,iOS
4575,5678004,2020-07-05 20:05:05,2020-07-06 02:18:06,Android
